user_id, session_id, timestamp          , country     , region      , page    , action            , time_spent, device , traffic_source, service        , converted, engagement_level, user_type
     91,      31068, 2024-02-15 07:18:00, Nigeria     , Lagos       , Pricing , Scroll            ,         79, Desktop, Paid Ads      , AI Security    ,         0, Low             , New
    726,      20552, 2024-06-22 23:49:00, India       , Mumbai      , Pricing , Page View         ,        196, Desktop, Social Media  , Data Protection,         0, Medium          , Returning
    422,      47739, 2024-06-09 10:45:00, UK          , London      , Contact , Event Registration,        238, Desktop, Organic       , Cloud Security ,         1, Medium          , New
    843,      71236, 2024-01-22 04:11:00, USA         , New York    , Blog    , Page View         ,         73, Mobile , Social Media  , Cloud Security ,         0, Low             , Returning
    542,      56175, 2024-03-14 13:32:00, Nigeria     , Lagos       , Contact , Click             ,        100, Mobile , Paid Ads      , Cloud Security ,         0, Low             , New
    400,      27173, 2024-03-08 09:01:00, India       , Mumbai      , Blog    , Page View         ,        177, Mobile , Organic       , AI Security    ,         0, Medium          , New
    625,      65506, 2024-01-09 14:31:00, Kenya       , Nairobi     , Blog    , Scroll            ,         17, Mobile , Organic       , Cloud Security ,         0, Low             , New
    935,      54935, 2024-04-26 08:24:00, USA         , New York    , Pricing , Demo Request      ,        107, Desktop, Paid Ads      , AI Security    ,         1, Low             , New
   1103,      80717, 2024-06-29 02:40:00, UK          , London      , Services, Demo Request      ,         91, Desktop, Paid Ads      , Risk Assessment,         1, Low             , New
   1108,      58065, 2024-03-05 10:58:00, Kenya       , Nairobi     , Services, Page View         ,        333, Desktop, Social Media  , Data Protection,         0, High            , New
    859,      68814, 2024-03-09 12:26:00, UK          , London      , Services, Demo Request      ,        303, Desktop, Paid Ads      , AI Security    ,         1, High            , New
   1148,      37946, 2024-01-22 22:15:00, Botswana    , Gaborone    , Contact , Page View         ,        349, Desktop, Organic       , Data Protection,         0, High            , New
    116,      99656, 2024-05-08 23:44:00, South Africa, Johannesburg, Pricing , Scroll            ,        391, Desktop, Organic       , AI Security    ,         0, High            , New
    296,      14188, 2024-06-04 21:38:00, South Africa, Johannesburg, Contact , Click             ,         56, Desktop, Social Media  , Cloud Security ,         0, Low             , New
    765,      87053, 2024-04-17 20:23:00, India       , Mumbai      , Pricing , Scroll            ,        217, Desktop, Paid Ads      , Data Protection,         0, Medium          , Returning
    725,      92773, 2024-02-07 09:51:00, UK          , London      , Contact , Page View         ,        231, Desktop, Social Media  , Cloud Security ,         0, Medium          , New
    891,      32316, 2024-01-23 05:53:00, India       , Mumbai      , Contact , Click             ,        133, Mobile , Paid Ads      , AI Security    ,         0, Medium          , Returning
    355,      26463, 2024-03-27 11:54:00, Nigeria     , Lagos       , Pricing , Click             ,         82, Mobile , Paid Ads      , AI Security    ,         0, Low             , New
    229,      42645, 2024-05-24 11:56:00, South Africa, Johannesburg, Home    , Page View         ,         73, Desktop, Organic       , AI Security    ,         0, Low             , New
    642,      35762, 2024-05-06 03:39:00, Botswana    , Gaborone    , Services, Page View         ,        345, Desktop, Social Media  , Risk Assessment,         0, High            , Returning
    397,      28740, 2024-06-23 03:27:00, India       , Mumbai      , Blog    , Demo Request      ,        374, Desktop, Organic       , AI Security    ,         1, High            , New
    164,      16701, 2024-06-22 18:05:00, USA         , New York    , Contact , Scroll            ,        310, Desktop, Direct        , AI Security    ,         0, High            , New
    765,      71829, 2024-01-20 12:05:00, Nigeria     , Lagos       , Pricing , Page View         ,        149, Desktop, Social Media  , AI Security    ,         0, Medium          , Returning
    422,      57963, 2024-03-04 22:15:00, UK          , London      , Contact , Scroll            ,        147, Mobile , Social Media  , Data Protection,         0, Medium          , New
    758,      93481, 2024-06-09 06:24:00, Botswana    , Gaborone    , Contact , Scroll            ,        283, Desktop, Direct        , Risk Assessment,         0, High            , New
    999,      56592, 2024-01-09 01:04:00, South Africa, Johannesburg, Contact , Scroll            ,         54, Mobile , Direct        , Risk Assessment,         0, Low             , Returning
   1113,      26142, 2024-01-15 20:54:00, South Africa, Johannesburg, Home    , Demo Request      ,          5, Mobile , Social Media  , Cloud Security ,         1, Low             , Returning
    916,      88896, 2024-02-07 14:58:00, USA         , New York    , Home    , Page View         ,        146, Desktop, Organic       , Cloud Security ,         0, Medium          , New
    258,      35035, 2024-03-09 21:43:00, Kenya       , Nairobi     , Home    , Scroll            ,         38, Mobile , Direct        , Data Protection,         0, Low             , Returning
    494,      70947, 2024-02-22 07:14:00, UK          , London      , Services, Page View         ,         87, Mobile , Social Media  , Risk Assessment,         0, Low             , New
   1064,      47916, 2024-06-10 10:37:00, India       , Mumbai      , About   , Click             ,        121, Mobile , Direct        , Risk Assessment,         0, Medium          , New
    363,      37204, 2024-03-09 15:24:00, USA         , New York    , Services, Scroll            ,        306, Desktop, Paid Ads      , Cloud Security ,         0, High            , Returning
    823,      96011, 2024-01-25 18:35:00, Nigeria     , Lagos       , Services, Demo Request      ,        290, Desktop, Social Media  , AI Security    ,         1, High            , New
    316,      86930, 2024-03-01 12:21:00, USA         , New York    , Home    , Page View         ,        240, Desktop, Organic       , AI Security    ,         0, Medium          , New
    141,      13535, 2024-06-05 11:53:00, Kenya       , Nairobi     , Blog    , Page View         ,        122, Desktop, Organic       , AI Security    ,         0, Medium          , Returning
     20,      31013, 2024-02-06 10:37:00, Botswana    , Gaborone    , Blog    , Demo Request      ,        377, Desktop, Social Media  , Data Protection,         1, High            , New
   1131,      97154, 2024-03-11 21:32:00, Nigeria     , Lagos       , Contact , Scroll            ,        173, Mobile , Social Media  , Data Protection,         0, Medium          , Returning
   1101,      57946, 2024-02-19 01:16:00, USA         , New York    , Home    , Page View         ,         66, Desktop, Social Media  , AI Security    ,         0, Low             , Returning
    520,      26584, 2024-02-14 03:19:00, UK          , London      , Blog    , Click             ,        333, Desktop, Organic       , Cloud Security ,         0, High            , New
   1038,      97068, 2024-06-17 22:26:00, UK          , London      , Pricing , Click             ,         13, Mobile , Direct        , Risk Assessment,         0, Low             , Returning
    402,      27812, 2024-01-07 06:39:00, Botswana    , Gaborone    , Contact , Click             ,         19, Mobile , Direct        , AI Security    ,         0, Low             , Returning
    912,      60988, 2024-04-09 05:51:00, Kenya       , Nairobi     , Blog    , Page View         ,        314, Desktop, Direct        , Cloud Security ,         0, High            , Returning
    399,      53688, 2024-01-09 05:40:00, Nigeria     , Lagos       , Pricing , Click             ,        112, Desktop, Paid Ads      , Risk Assessment,         0, Low             , Returning
    934,      74103, 2024-05-15 19:34:00, India       , Mumbai      , Pricing , Scroll            ,        178, Mobile , Organic       , Risk Assessment,         0, Medium          , New
    175,      25039, 2024-01-19 19:37:00, Botswana    , Gaborone    , Services, Page View         ,        261, Desktop, Organic       , Data Protection,         0, High            , New
    773,      95252, 2024-01-23 07:12:00, UK          , London      , Pricing , Page View         ,         85, Mobile , Direct        , Risk Assessment,         0, Low             , New
     80,      60437, 2024-05-14 22:45:00, USA         , New York    , About   , Scroll            ,         42, Mobile , Direct        , AI Security    ,         0, Low             , New
